epoch,train_loss,val_loss
1,4.654607398169381,6.11744794845581
2,3.8482017744155157,2.1418184518814085
3,2.6055643672034856,0.956347644329071
4,2.0414275924364724,1.330371880531311
5,1.5544878726913816,0.7445497035980224
6,1.5001001471564883,0.8192554593086243
7,1.265911882831937,0.7281798005104065
8,1.0321127885863894,0.7045735239982605
9,1.0153782679921104,0.7038519382476807
10,0.9481202676182702,0.696801483631134
11,0.8908200178827558,0.6992868065834046
12,0.7870941985221136,0.6943857073783875
13,0.8059084216753641,0.6952979683876037
14,0.7565651025090899,0.700903308391571
15,0.7665896075112479,0.7041509866714477
16,0.7489319017955235,0.698172390460968
17,0.7313598195711771,0.6972241878509522
18,0.7355879232996986,0.6983778476715088
19,0.7258960065387544,0.6988664507865906
20,0.7477230798630488,0.6985360741615295
21,0.6880928419885182,0.6989283323287964
22,0.7074982183320182,0.6978700041770936
23,0.7046689277603513,0.6979834198951721
24,0.7340861246699378,0.6969715714454651
25,0.7316957314809164,0.6966595649719238
26,0.7091003202256703,0.6964637637138367
27,0.7060779616946266,0.6962446689605712
28,0.7042874041057768,0.6961591124534607
29,0.7106051927521115,0.6974185943603516
30,0.7000474787893749,0.6975538492202759
31,0.7115494835944403,0.6991208553314209
32,0.706131534917014,0.7002098560333252
33,0.7021730343500773,0.6977283596992493
34,0.6936587038494292,0.6962668657302856
35,0.7036605079968771,0.6964346408843994
36,0.7063933156785511,0.696605134010315
37,0.6923502513340541,0.6963059186935425
38,0.7069311141967773,0.6968062520027161
39,0.7181047570137751,0.697516930103302
40,0.6970789489291963,0.6968933582305908
41,0.6954786436898368,0.696582841873169
42,0.6922274714424497,0.6965577602386475
43,0.7000246189889454,0.6965568900108338
44,0.6996069976261684,0.696295690536499
45,0.7049001313391186,0.6968650460243225
46,0.6896893722670419,0.6977796792984009
47,0.6933451777412778,0.6985144972801208
48,0.6891822076979137,0.6983405828475953
49,0.690147130262284,0.6984117865562439
50,0.6956616271109808,0.6989287257194519
51,0.693443891547975,0.6984629034996033
52,0.6965891435032799,0.7006179094314575
53,0.7079968651135763,0.7010118722915649
54,0.6986822202092126,0.6994300961494446
55,0.6963287733850025,0.6993615746498107
56,0.6872152118455797,0.7008927702903748
57,0.6921192010243734,0.7001104235649109
58,0.6970842395509992,0.6987382292747497
59,0.6988038534209842,0.6970316052436829
60,0.6930700427009946,0.6978415846824646
61,0.7040225863456726,0.6968469619750977
62,0.6924157908984593,0.6982926964759827
63,0.6847719635282244,0.6984718799591064
64,0.6821261672746568,0.6984594702720642
65,0.6856132291612171,0.6970816850662231
66,0.6906971307027907,0.6967151045799256
67,0.6878610735847837,0.6963557243347168
68,0.6915687918663025,0.6966468572616578
69,0.6983355170204526,0.697524881362915
70,0.6925067333948045,0.699506151676178
71,0.6880138090678624,0.6989721775054931
72,0.6881210406621298,0.6988634705543518
73,0.6863015975270953,0.6987726926803589
74,0.6864623370624724,0.6980961441993714
75,0.7005395179703122,0.7010676980018615
76,0.6869423133986337,0.6956061005592347
77,0.6853307400430951,0.6971506237983703
78,0.7024339465867906,0.6994511961936951
79,0.69196279275985,0.6961812376976013
80,0.7212259116626921,0.6970836520195007
81,0.6904982271648589,0.697203254699707
82,0.6887468355042594,0.6979606628417969
83,0.6838583946228027,0.6976119160652161
84,0.6918371518452963,0.6959449410438537
85,0.6841058305331639,0.6959686279296875
86,0.6940093948727563,0.6957519769668579
87,0.6891589618864513,0.6944425106048584
88,0.6848325275239491,0.6942851305007934
89,0.6854257839066642,0.6947001099586487
90,0.6935889295169285,0.6940412044525146
91,0.6837066497121539,0.6976099252700806
92,0.6893662554877145,0.6956417322158813
93,0.6851468086242676,0.6938932776451111
94,0.6807102532613845,0.6929357171058654
95,0.6864375727517265,0.6919164299964905
96,0.685073026588985,0.6915021300315857
97,0.674812030224573,0.6916081547737122
98,0.6699442976997012,0.6825792789459229
99,0.6886486269178844,0.6821892023086548
100,0.6765669499124799,0.6838982939720154
101,0.6840562309537616,0.6853640794754028
102,0.6881670071965172,0.6851932525634765
103,0.6813369677180335,0.6840930461883545
104,0.6732132151013329,0.683739173412323
105,0.6757372646104722,0.6788249611854553
106,0.6722615304447356,0.6738099932670594
107,0.6711830071040562,0.6728569149971009
108,0.6827372851825896,0.6755250692367554
109,0.6768291961579096,0.6770567774772644
110,0.6744906221117292,0.6810227274894715
111,0.6717402338981628,0.6705754637718201
112,0.6667861342430115,0.6635756254196167
113,0.6626273280098325,0.6743534445762634
114,0.673212692851112,0.6756940245628357
115,0.6754009496598017,0.6729166030883789
116,0.6702816372825986,0.6771291136741638
117,0.664122740427653,0.6797449707984924
118,0.6633938494182768,0.6729030132293701
119,0.6754944523175558,0.6749733090400696
120,0.6776416642325265,0.6780280470848083
121,0.6546510940506345,0.6734775304794312
122,0.663431928271339,0.6623458147048951
123,0.6648185849189758,0.6658036470413208
124,0.6642779878207615,0.6623983025550843
125,0.6574034066427321,0.6664470911026001
126,0.6652849855877104,0.6630828857421875
127,0.6678896517980666,0.6591683626174927
128,0.6517647192591712,0.6576087951660157
129,0.647504346711295,0.6542210817337036
130,0.6587306289445787,0.6554704427719116
131,0.6555276882080805,0.6538741707801818
132,0.650638100646791,0.6607627511024475
133,0.6417730337097531,0.6592323303222656
134,0.634663082304455,0.6706576347351074
135,0.6677524135226295,0.6567295670509339
136,0.6525515374683198,0.6573655486106873
137,0.6498163597924369,0.661028265953064
138,0.650592653524308,0.662473201751709
139,0.641640753973098,0.6521458864212036
140,0.637778469494411,0.64693204164505
141,0.6407958297502427,0.6416921138763427
142,0.6433873957111722,0.637660801410675
143,0.6466455558935801,0.63013995885849
144,0.6427667765390306,0.6418283939361572
