epoch,train_loss,val_loss
1,2.7059817966960726,2.3251041531562806
2,1.9431373420215787,0.7262983739376068
3,1.6408553719520569,0.7661614418029785
4,1.3797964567229861,0.7242646455764771
5,1.2041241413071042,0.8069484949111938
6,1.2087637583414714,0.6322072744369507
7,1.0144577154091425,0.871473103761673
8,0.9225018606299445,0.5933285534381867
9,0.7778366051969074,0.5968343615531921
10,0.7713294596899123,0.6089708149433136
11,0.7674344465846107,0.6068414449691772
12,0.7194044703528994,0.6237361192703247
13,0.690681822243191,0.6013929009437561
14,0.6563908415181297,0.5973719894886017
15,0.7132547994454702,0.5955580294132232
16,0.6476399643080575,0.6092844307422638
17,0.6141550257092431,0.6188323497772217
18,0.6211060228801909,0.5994032204151154
19,0.6300247595423744,0.5979852616786957
20,0.6050525421187991,0.5925483345985413
21,0.6168864071369171,0.5924959123134613
22,0.609019296509879,0.5913472712039948
23,0.6264524956544241,0.5915931642055512
24,0.6087541594391778,0.5906511783599854
25,0.6319397262164524,0.6107460498809815
26,0.6244295338789622,0.600087571144104
27,0.5774690210819244,0.596652626991272
28,0.5840237807659876,0.5917798638343811
29,0.5477795955680665,0.589409863948822
30,0.5911954981940133,0.5824672281742096
31,0.5349640803677695,0.5914182603359223
32,0.5645323580219632,0.5833722591400147
33,0.5403425381297157,0.5751611411571502
34,0.5518030595211756,0.5753878295421601
35,0.5414426383518037,0.5790605127811432
36,0.5441274302346366,0.5914025664329529
37,0.5244642297426859,0.5704122364521027
38,0.5288648917561486,0.5699979364871979
39,0.5240093512194497,0.5650621831417084
40,0.519870088213966,0.5653023779392242
41,0.5131256367479052,0.568707799911499
42,0.4963423013687134,0.5715039193630218
43,0.5403945971102941,0.567654550075531
44,0.5047927413667951,0.5739652812480927
45,0.536831701085681,0.5732887148857116
46,0.4936650352818625,0.6014399528503418
47,0.5033246718701863,0.5804435193538666
48,0.5130356819856734,0.5731907963752747
49,0.48410541954494657,0.5783744394779206
50,0.4577859810420445,0.5744201719760895
51,0.47832468152046204,0.5801458954811096
52,0.48676465096927823,0.5953248679637909
53,0.5077814686866033,0.5819272100925446
54,0.48149125490869793,0.5887897253036499
55,0.47726807991663617,0.5897145390510559
56,0.4517823202269418,0.5940775454044342
57,0.4570970492703574,0.6041082739830017
58,0.44222736997263773,0.6037462234497071
59,0.4421805718115398,0.6283663094043732
60,0.44756220493997845,0.620242315530777
61,0.44971408872377305,0.6183350861072541
62,0.44384474413735525,0.6180784106254578
63,0.42165556408110116,0.6390251696109772
64,0.43985133937426973,0.6385817945003509
65,0.4308371281340009,0.6454972386360168
66,0.44912769822847276,0.6467131674289703
67,0.43131052880060106,0.6640193641185761
68,0.44004970505124047,0.6338949918746948
69,0.41196025695119587,0.6481102764606476
70,0.4013215033780961,0.6394657015800476
71,0.4377136202085586,0.6349429547786712
72,0.42227342157136827,0.641466474533081
73,0.41099656124909717,0.6683565497398376
74,0.4130874205203283,0.6659655749797821
75,0.39309382154828026,0.6735091805458069
76,0.4233656639144534,0.6909572720527649
77,0.3770381716035661,0.6826595962047577
78,0.3947432317904064,0.6785867154598236
79,0.38450877155576435,0.7013727605342865
80,0.3715152073474157,0.7231479942798614
81,0.4066981701623826,0.7308202087879181
82,0.36408195538180216,0.7208102762699127
83,0.3684380111240205,0.7550749897956848
84,0.3830206727697736,0.7545645534992218
85,0.38395515651929946,0.7618701875209808
86,0.35883197826998575,0.7411811351776123
87,0.3570618068888074,0.754987233877182
88,0.3676980237166087,0.7612897038459778
89,0.37686115361395334,0.7589037179946899
90,0.3601544322002502,0.7564116775989532
91,0.36891189785230727,0.7704599022865295
